sigma,S,pinn_price,analytical_price,abs_error,rel_error,region
0.1,226.800000007,126.9201889038086,124.23667985367446,2.683509050134134,0.021599973963363814,in_domain
0.1,230.58000000695,130.74227905273438,128.0166798354723,2.725599217262072,0.02129096943277256,in_domain
0.1,234.3600000069,134.54539489746094,131.7966798263272,2.748715071133745,0.020855723184801143,in_domain
0.1,238.14000000685,138.33070373535156,135.57667982172762,2.7540239136239393,0.020313404320309793,in_domain
0.1,241.9200000068,142.09934997558594,139.35667981940503,2.742670156180907,0.019680937862004068,in_domain
0.1,245.70000000675,145.8526611328125,143.13667981822118,2.7159813145913176,0.018974740213623255,in_domain
0.1,249.48000000669998,149.59181213378906,146.916679817606,2.675132316183067,0.018208499671406867,in_domain
0.1,253.26000000665,153.31800842285156,150.69667981727451,2.621328605577048,0.01739473363816316,in_domain
0.1,257.0400000066,157.03237915039062,154.47667981708443,2.555699333306194,0.016544240440255403,in_domain
0.1,260.82000000655,160.736083984375,158.25667981696472,2.47940416741028,0.015666979556742185,in_domain
0.1,264.6000000065,164.43023681640625,162.03667981688,2.393556999526254,0.014771698619295628,in_domain
0.1,268.38000000645,168.11602783203125,165.81667981681278,2.29934801521847,0.013866807716562003,in_domain
0.1,272.16000000639997,171.7946319580078,169.5966798167542,2.1979521412536087,0.012959877184084333,in_domain
0.1,275.94000000635,175.46705627441406,173.3766798166999,2.0903764577141715,0.012056849052157379,in_domain
0.1,279.7200000063,179.13442993164062,177.15667981664774,1.9777501149928867,0.011163847262433475,in_domain
0.1,283.50000000625,182.79782104492188,180.93667981659672,1.8611412283251525,0.010286146679665315,in_domain
0.1,287.2800000062,186.458251953125,184.71667981654622,1.7415721365787817,0.009428342574739037,in_domain
0.1,291.06000000615,190.11672973632812,188.49667981649594,1.6200499198321836,0.00859458066534288,in_domain
0.1,294.8400000061,193.77430725097656,192.27667981644584,1.4976274345307274,0.007788918739185718,in_domain
